2021-07-10T08:37:36.567994976Z,1625906256.573332182Z,temp=51.5'C,50464
2021-07-10T08:37:41.567622519Z,1625906261.572539571Z,temp=51.0'C,51540
2021-07-10T08:37:46.573638043Z,1625906266.578801187Z,temp=51.0'C,50464
2021-07-10T08:37:51.579692889Z,1625906271.584972178Z,temp=51.5'C,51540
2021-07-10T08:37:56.585727996Z,1625906276.590670933Z,temp=51.5'C,51540
2021-07-10T08:38:01.560600123Z,1625906281.565670299Z,temp=52.1'C,51540
2021-07-10T08:38:06.680997993Z,1625906286.686098012Z,temp=52.1'C,52078
2021-07-10T08:38:11.674756302Z,1625906291.679997519Z,temp=51.5'C,52078
2021-07-10T08:38:16.638925113Z,1625906296.643936539Z,temp=52.1'C,52078
2021-07-10T08:38:21.672366087Z,1625906301.677573554Z,temp=52.6'C,52078
2021-07-10T08:38:26.660182924Z,1625906306.665448255Z,temp=52.1'C,52616
2021-07-10T08:38:31.669785404Z,1625906311.675179224Z,temp=52.1'C,52078
2021-07-10T08:38:36.663762150Z,1625906316.668952012Z,temp=52.6'C,52078
2021-07-10T08:38:41.656882651Z,1625906321.662064128Z,temp=53.2'C,53154
2021-07-10T08:38:46.662455885Z,1625906326.667483197Z,temp=52.6'C,52616
2021-07-10T08:38:51.677115729Z,1625906331.682012885Z,temp=53.2'C,53154
2021-07-10T08:38:56.657704070Z,1625906336.661461338Z,temp=53.2'C,52616
2021-07-10T08:39:01.645328617Z,1625906341.649272133Z,temp=53.7'C,52616
2021-07-10T08:39:06.740084878Z,1625906346.745235262Z,temp=53.2'C,53154
2021-07-10T08:39:11.741280224Z,1625906351.746380400Z,temp=53.7'C,53692
2021-07-10T08:39:16.719810401Z,1625906356.725013077Z,temp=53.7'C,53692
2021-07-10T08:39:21.737051791Z,1625906361.742091447Z,temp=53.7'C,53692
2021-07-10T08:39:26.742388725Z,1625906366.747409787Z,temp=53.7'C,53692
2021-07-10T08:39:31.750625484Z,1625906371.755802066Z,temp=53.7'C,53692
2021-07-10T08:39:36.696718889Z,1625906376.701603858Z,temp=53.7'C,53692
2021-07-10T08:39:41.735935764Z,1625906381.741021304Z,temp=53.7'C,53692
2021-07-10T08:39:46.747703074Z,1625906386.752657677Z,temp=53.7'C,53692
2021-07-10T08:39:51.725998825Z,1625906391.731254938Z,temp=54.2'C,53692
2021-07-10T08:39:56.694426046Z,1625906396.699647836Z,temp=54.8'C,53692
2021-07-10T08:40:01.748203089Z,1625906401.759137238Z,temp=54.8'C,54768
2021-07-10T08:40:06.823973377Z,1625906406.829291156Z,temp=54.2'C,54768
2021-07-10T08:40:11.829153281Z,1625906411.834114031Z,temp=54.8'C,54230
2021-07-10T08:40:16.819701455Z,1625906416.824653038Z,temp=54.8'C,54768
2021-07-10T08:40:21.809526717Z,1625906421.814442831Z,temp=55.3'C,54768
2021-07-10T08:40:26.809817120Z,1625906426.814884744Z,temp=54.8'C,54768
2021-07-10T08:40:31.817243312Z,1625906431.822784318Z,temp=54.8'C,54768
2021-07-10T08:40:36.799339821Z,1625906436.804330049Z,temp=55.3'C,54768
2021-07-10T08:40:41.805058263Z,1625906441.810370989Z,temp=54.8'C,54768
2021-07-10T08:40:46.802789672Z,1625906446.807781672Z,temp=55.3'C,55306
2021-07-10T08:40:51.828266582Z,1625906451.833244155Z,temp=54.8'C,55844
2021-07-10T08:40:56.831511550Z,1625906456.837155056Z,temp=55.8'C,55306
2021-07-10T08:41:01.817033298Z,1625906461.822668575Z,temp=55.3'C,55844
2021-07-10T08:41:06.930241213Z,1625906466.935930291Z,temp=55.8'C,55844
2021-07-10T08:41:11.932607072Z,1625906471.937623499Z,temp=55.8'C,55844
2021-07-10T08:41:16.949623776Z,1625906476.954864992Z,temp=55.8'C,55844
2021-07-10T08:41:21.916515746Z,1625906481.921622224Z,temp=55.8'C,55844
2021-07-10T08:41:26.916299798Z,1625906486.921434505Z,temp=55.8'C,55844
2021-07-10T08:41:31.949687544Z,1625906491.954714543Z,temp=55.8'C,56382
2021-07-10T08:41:36.895936780Z,1625906496.899910974Z,temp=56.9'C,56382
2021-07-10T08:41:41.940497840Z,1625906501.945880775Z,temp=56.9'C,56382
2021-07-10T08:41:46.911310827Z,1625906506.916398190Z,temp=56.9'C,56382
2021-07-10T08:41:51.954455646Z,1625906511.959754206Z,temp=55.8'C,56920
2021-07-10T08:41:56.908220928Z,1625906516.912200591Z,temp=56.9'C,56920
2021-07-10T08:42:01.892546642Z,1625906521.898302074Z,temp=56.9'C,56920
2021-07-10T08:42:07.011437177Z,1625906527.016543082Z,temp=56.4'C,56920
2021-07-10T08:42:11.992931190Z,1625906531.998368447Z,temp=56.9'C,57458
2021-07-10T08:42:17.005145111Z,1625906537.009106857Z,temp=57.5'C,57996
2021-07-10T08:42:22.007341023Z,1625906542.012225315Z,temp=56.9'C,57458
2021-07-10T08:42:26.996263062Z,1625906547.000193818Z,temp=57.5'C,57458
2021-07-10T08:42:32.003914408Z,1625906552.008964324Z,temp=56.9'C,56920
2021-07-10T08:42:36.977137848Z,1625906556.982142296Z,temp=57.5'C,57458
2021-07-10T08:42:41.981985567Z,1625906561.985924031Z,temp=58.0'C,57996
2021-07-10T08:42:46.991278205Z,1625906566.996570203Z,temp=57.5'C,57996
2021-07-10T08:42:51.972344043Z,1625906571.976257456Z,temp=58.0'C,57996
2021-07-10T08:42:56.967927081Z,1625906576.973491212Z,temp=58.0'C,57996
2021-07-10T08:43:01.992554778Z,1625906582.004567410Z,temp=58.5'C,57458
2021-07-10T08:43:07.095228645Z,1625906587.100227676Z,temp=58.5'C,57996
2021-07-10T08:43:12.097429766Z,1625906592.102470671Z,temp=58.0'C,58534
2021-07-10T08:43:17.101788946Z,1625906597.106886101Z,temp=58.5'C,57996
2021-07-10T12:12:42.439629443Z,1625919162.444657484Z,temp=58.5'C,57996
2021-07-10T12:12:47.437453977Z,1625919167.441540253Z,temp=58.0'C,57996
2021-07-10T12:12:47.563565832Z,1625919167.567397943Z,temp=59.1'C,57996
2021-07-10T12:12:52.459558461Z,1625919172.464696240Z,temp=59.1'C,58534
2021-07-10T12:12:52.566022576Z,1625919172.571006294Z,temp=58.5'C,58534
2021-07-10T12:12:57.464562324Z,1625919177.469571147Z,temp=59.1'C,58534
2021-07-10T12:12:57.546470513Z,1625919177.551933760Z,temp=58.5'C,58534
2021-07-10T12:13:02.428497102Z,1625919182.434465398Z,temp=59.1'C,59072
2021-07-10T12:13:02.555705894Z,1625919182.559781390Z,temp=59.1'C,59072
2021-07-10T12:13:06.647285901Z,1625919186.651316918Z,temp=59.1'C,60148
2021-07-10T12:13:07.418708545Z,1625919187.423836221Z,temp=59.1'C,59072
2021-07-10T12:13:07.544950780Z,1625919187.551665998Z,temp=59.1'C,59072
2021-07-10T12:13:11.640817077Z,1625919191.644652261Z,temp=59.1'C,59072
2021-07-10T12:13:12.434376344Z,1625919192.438238872Z,temp=59.6'C,59072
2021-07-10T12:13:12.556162571Z,1625919192.560052860Z,temp=59.1'C,59072
2021-07-10T12:13:16.672781245Z,1625919196.677937567Z,temp=59.1'C,59072
2021-07-10T12:13:17.382987476Z,1625919197.386769797Z,temp=59.1'C,59072
2021-07-10T12:13:17.538877241Z,1625919197.542754925Z,temp=59.1'C,59610
2021-07-10T12:13:21.676381309Z,1625919201.680278629Z,temp=59.6'C,60148
2021-07-10T12:13:22.403653781Z,1625919202.407561153Z,temp=60.1'C,59610
2021-07-10T12:13:22.517862604Z,1625919202.521597321Z,temp=59.1'C,59072
2021-07-10T12:13:26.624521568Z,1625919206.629435079Z,temp=59.1'C,59072
2021-07-10T12:13:27.536391649Z,1625919207.543090097Z,temp=59.1'C,59072
2021-07-10T12:13:31.660296398Z,1625919211.665611417Z,temp=59.1'C,59072
2021-07-10T12:13:32.534322850Z,1625919212.539580161Z,temp=59.1'C,59610
